police_station,day_of_week,hour,total_pcu_impact,raw_violation_count,two_wheeler_count,three_wheeler_count,heavy_vehicle_count,validation_approved_count,junction_violation_count,avg_offence_count,avg_violation_count,is_weekend,month,is_festival,is_second_saturday,lat_mean,lon_mean,two_wheeler_ratio,three_wheeler_ratio,heavy_vehicle_ratio,validation_ratio,junction_ratio,distance_to_cbd,hour_sin,hour_cos,day_sin,day_cos,zone_archetype,zone_archetype_code,weekend_surge_ratio,persistence_score,historical_violations,spatial_lag_pcu,spatial_lag_delta
R.T. Nagar,1,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,1,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,1,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,1,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,1,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,1,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,1,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,2,0,1.75,2,0,1,0,2.0,0,1.0,1.0,0.0,12.0,0.0,0.0,13.00040195,77.59966539999999,0.0,0.5,0.0,1.0,0.0,3.2493185077478444,0.0,1.0,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.0,-1.75
R.T. Nagar,2,1,29.5,28,1,2,1,3.0,0,1.0714285714285714,1.0714285714285714,0.0,12.0,0.0,0.0,13.006778028571429,77.59544790714287,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.10714285714285714,0.0,3.9126970193679242,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,9.625,-19.875
R.T. Nagar,2,2,21.25,23,4,1,1,7.0,0,1.0,1.0,0.0,12.0,0.0,0.0,13.019117113043478,77.59285135652173,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.0,5.287057620376979,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,16.75,-4.5
R.T. Nagar,2,3,21.0,19,4,0,1,3.0,0,1.0526315789473684,1.0526315789473684,0.0,3.0,0.0,0.0,13.024337536842104,77.58987134736842,0.21052631578947367,0.0,0.05263157894736842,0.15789473684210525,0.0,5.886484244324262,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,46.0,25.0
R.T. Nagar,2,4,63.75,81,38,3,5,55.0,0,1.0617283950617284,1.0617283950617284,0.0,12.0,0.0,0.0,13.015644225925927,77.59294621851852,0.4691358024691358,0.037037037037037035,0.06172839506172839,0.6790123456790124,0.0,4.900771249850739,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,27.25,-36.5
R.T. Nagar,2,5,32.5,53,40,2,0,37.0,0,1.0377358490566038,1.0377358490566038,0.0,12.0,0.0,0.0,13.021614843396225,77.5919181,0.7547169811320755,0.03773584905660377,0.0,0.6981132075471698,0.0,5.56898270283162,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,30.0,-2.5
R.T. Nagar,2,6,19.5,26,13,0,0,16.0,0,1.0769230769230769,1.0769230769230769,0.0,2.0,0.0,0.0,13.017702384615385,77.59492043461537,0.5,0.0,0.0,0.6153846153846154,0.0,5.126468838813088,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,10.5,-9.0
R.T. Nagar,2,7,34.75,35,3,1,0,4.0,0,1.1428571428571428,1.1428571428571428,0.0,12.0,0.0,0.0,13.02041442,77.58981031714286,0.08571428571428572,0.02857142857142857,0.0,0.11428571428571428,0.0,5.452666871815096,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,23.5,-11.25
R.T. Nagar,2,8,7.5,9,3,2,1,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,13.027598222222222,77.58609041111112,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.0,6.294605131630461,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,24.25,16.75
R.T. Nagar,2,9,6.5,8,5,0,2,2.0,0,1.0,1.0,0.0,3.0,0.0,0.0,13.019999,77.5922468,0.625,0.0,0.25,0.25,0.0,5.387759339305828,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,48.375,41.875
R.T. Nagar,2,10,37.5,42,12,4,4,18.0,0,1.1904761904761905,1.1904761904761905,0.0,12.0,0.0,0.0,13.009920807142857,77.59249877380952,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.42857142857142855,0.0,4.267157000617815,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,11.625,-25.875
R.T. Nagar,2,11,63.0,75,27,4,4,57.0,0,1.08,1.08,0.0,12.0,0.0,0.0,13.007461738666667,77.59541279333334,0.36,0.05333333333333334,0.05333333333333334,0.76,0.0,3.98861573429367,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,62.625,-0.375
R.T. Nagar,2,12,5.5,8,5,0,0,4.0,0,1.5,1.5,0.0,11.5,0.0,0.0,13.0206567125,77.590919375,0.625,0.0,0.0,0.5,0.0,5.469414885318839,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,28.125,22.625
R.T. Nagar,2,13,12.25,17,9,1,0,11.0,0,1.0588235294117647,1.0588235294117647,0.0,11.0,0.0,0.0,13.018084370588236,77.59167694705882,0.5294117647058824,0.058823529411764705,0.0,0.6470588235294118,0.0,5.178519669065954,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,12.5,0.25
R.T. Nagar,2,14,2.0,3,2,0,0,1.0,0,1.3333333333333333,1.3333333333333333,0.0,3.0,0.0,0.0,13.0051068,77.5948942,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,3.7259225284125077,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,3.25,1.25
R.T. Nagar,2,15,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.25,0.25
R.T. Nagar,2,16,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,1.5,1.5
R.T. Nagar,2,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.25,0.25
R.T. Nagar,2,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,2,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,2,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,2,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,2,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,2,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,0,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,0.0,1.0,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,1,3.25,5,3,1,0,1.0,0,1.0,1.0,0.0,2.0,0.0,0.0,13.02070908,77.59054047999999,0.6,0.2,0.0,0.2,0.0,5.478365389260398,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,5.25,2.0
R.T. Nagar,3,2,8.5,9,5,0,1,5.0,0,1.2222222222222223,1.2222222222222223,0.0,12.0,0.0,0.0,13.0210182,77.59186255555556,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.0,5.503051530470096,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,6.0,-2.5
R.T. Nagar,3,3,68.25,70,12,3,3,56.0,0,1.1,1.1,0.0,12.0,0.0,0.0,13.007833715714286,77.59469452142858,0.17142857142857143,0.04285714285714286,0.04285714285714286,0.8,0.0,4.0290183771567385,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,22.625,-45.625
R.T. Nagar,3,4,49.75,57,17,7,3,42.0,0,1.1228070175438596,1.1228070175438596,0.0,12.0,0.0,0.0,13.014781947368421,77.59173362280701,0.2982456140350877,0.12280701754385964,0.05263157894736842,0.7368421052631579,0.0,4.811646626766574,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,26.375,-23.375
R.T. Nagar,3,5,23.0,28,10,2,1,20.0,0,1.0357142857142858,1.0357142857142858,0.0,12.0,0.0,0.0,13.0127183,77.59745812142857,0.35714285714285715,0.07142857142857142,0.03571428571428571,0.7142857142857143,0.0,4.582621477879309,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,35.25,12.25
R.T. Nagar,3,6,8.25,11,5,1,0,9.0,0,1.1818181818181819,1.1818181818181819,0.0,12.0,0.0,0.0,13.012246290909092,77.59645392727272,0.45454545454545453,0.09090909090909091,0.0,0.8181818181818182,0.0,4.524122839591327,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,15.0,6.75
R.T. Nagar,3,7,35.0,41,18,0,2,32.0,0,1.0731707317073171,1.0731707317073171,0.0,12.0,0.0,0.0,13.015055026829268,77.59471724390245,0.43902439024390244,0.0,0.04878048780487805,0.7804878048780488,0.0,4.831995218674126,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,8.75,-26.25
R.T. Nagar,3,8,13.25,16,6,1,1,11.0,0,1.0625,1.0625,0.0,8.0,0.0,0.0,13.01869436875,77.59240505,0.375,0.0625,0.0625,0.6875,0.0,5.242052175663239,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,15.25,2.0
R.T. Nagar,3,9,33.25,32,0,7,0,10.0,0,1.03125,1.03125,0.0,3.0,0.0,0.0,13.014330496875,77.590793,0.0,0.21875,0.0,0.3125,0.0,4.769285072155428,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,15.0,-18.25
R.T. Nagar,3,10,22.75,30,12,5,0,7.0,0,1.0333333333333334,1.0333333333333334,0.0,4.0,0.0,0.0,13.021979100000001,77.58818010333333,0.4,0.16666666666666666,0.0,0.23333333333333334,0.0,5.644918840161822,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,22.25,-0.5
R.T. Nagar,3,11,28.25,38,19,3,1,11.0,0,1.0263157894736843,1.0263157894736843,0.0,12.0,0.0,0.0,13.020516936842105,77.59261261052632,0.5,0.07894736842105263,0.02631578947368421,0.2894736842105263,0.0,5.443575632231819,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,31.0,2.75
R.T. Nagar,3,12,21.25,33,24,1,1,25.0,0,1.1515151515151516,1.1515151515151516,0.0,12.0,0.0,0.0,13.020476821212121,77.59255288181818,0.7272727272727273,0.030303030303030304,0.030303030303030304,0.7575757575757576,0.0,5.439378510150519,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,15.25,-6.0
R.T. Nagar,3,13,3.5,5,4,0,1,1.0,0,1.2,1.2,0.0,2.0,0.0,0.0,13.0142973,77.5909001,0.8,0.0,0.2,0.2,0.0,4.764617241005252,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,6.5,3.0
R.T. Nagar,3,14,1.0,1,0,0,0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,13.0060825,77.593209,0.0,0.0,0.0,1.0,0.0,3.8372399988235655,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,1.75,0.75
R.T. Nagar,3,15,1.5,1,0,0,1,0.0,0,2.0,2.0,0.0,3.0,0.0,0.0,13.0263804,77.5856284,0.0,0.0,1.0,0.0,0.0,6.168371993583475,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,-1.5
R.T. Nagar,3,16,2.0,2,0,0,0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,12.998140750000001,77.60470635,0.0,0.0,0.0,0.0,0.0,3.1478045150755443,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.5,-1.5
R.T. Nagar,3,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,3,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,0,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,0.0,1.0,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,1,17.75,23,14,1,1,16.0,0,1.1304347826086956,1.1304347826086956,0.0,12.0,0.0,0.0,13.019284678260869,77.59273093478261,0.6086956521739131,0.043478260869565216,0.043478260869565216,0.6956521739130435,0.0,5.306160022500454,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,1.25,-16.5
R.T. Nagar,4,2,13.5,14,6,0,2,8.0,0,1.1428571428571428,1.1428571428571428,0.0,11.5,0.0,0.0,13.020837521428572,77.5888151857143,0.42857142857142855,0.0,0.14285714285714285,0.5714285714285714,0.0,5.510721368354808,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,6.25,-7.25
R.T. Nagar,4,3,39.5,42,5,2,1,37.0,6,1.0,1.0,0.0,12.0,0.0,0.0,13.01950846190476,77.58919883809524,0.11904761904761904,0.047619047619047616,0.023809523809523808,0.8809523809523809,0.14285714285714285,5.359224083873093,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,21.875,-17.625
R.T. Nagar,4,4,10.0,12,4,2,1,4.0,1,1.25,1.25,0.0,7.5,0.0,0.0,13.011497441666668,77.59142089166666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.08333333333333333,4.449745057294625,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,21.375,11.375
R.T. Nagar,4,5,14.0,19,11,0,1,15.0,0,1.0526315789473684,1.0526315789473684,0.0,12.0,0.0,0.0,13.014113931578947,77.59384154210527,0.5789473684210527,0.0,0.05263157894736842,0.7894736842105263,0.0,4.728047714547996,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,8.375,-5.625
R.T. Nagar,4,6,15.25,19,7,1,0,14.0,1,1.263157894736842,1.263157894736842,0.0,12.0,0.0,0.0,13.018867710526315,77.59355118421053,0.3684210526315789,0.05263157894736842,0.0,0.7368421052631579,0.05263157894736842,5.257157899434117,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,10.125,-5.125
R.T. Nagar,4,7,5.0,5,1,0,0,4.0,0,1.4,1.4,0.0,12.0,0.0,0.0,13.0129215,77.59243146,0.2,0.0,0.0,0.8,0.0,4.600744668914199,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,16.5,11.5
R.T. Nagar,4,8,24.75,21,4,1,1,2.0,9,1.0952380952380953,1.0952380952380953,0.0,12.0,0.0,0.0,13.01823400952381,77.58781533333334,0.19047619047619047,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.42857142857142855,5.237310545711324,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,13.625,-11.125
R.T. Nagar,4,9,6.5,9,5,0,0,2.0,0,1.1111111111111112,1.1111111111111112,0.0,2.0,0.0,0.0,13.023810877777779,77.5864121,0.5555555555555556,0.0,0.0,0.2222222222222222,0.0,5.872972585282189,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,23.125,16.625
R.T. Nagar,4,10,12.5,17,6,6,0,12.0,0,1.0588235294117647,1.0588235294117647,0.0,12.0,0.0,0.0,13.018135435294118,77.59053351764706,0.35294117647058826,0.35294117647058826,0.0,0.7058823529411765,0.0,5.193227931095985,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,29.75,17.25
R.T. Nagar,4,11,15.0,14,1,0,3,1.0,0,1.0,1.0,0.0,2.0,0.0,0.0,13.018853057142858,77.59042609999999,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.0,5.273725696523823,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,35.75,20.75
R.T. Nagar,4,12,10.5,14,8,0,1,4.0,0,1.1428571428571428,1.1428571428571428,0.0,2.0,0.0,0.0,13.021872342857142,77.58996879285714,0.5714285714285714,0.0,0.07142857142857142,0.2857142857142857,0.0,5.6125045611465865,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,21.375,10.875
R.T. Nagar,4,13,13.25,18,10,1,0,11.0,0,1.0555555555555556,1.0555555555555556,0.0,12.0,0.0,0.0,13.021022444444444,77.58881503333333,0.5555555555555556,0.05555555555555555,0.0,0.6111111111111112,0.0,5.531152779347421,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,3.375,-9.875
R.T. Nagar,4,14,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,7.875,7.875
R.T. Nagar,4,15,1.25,2,1,1,0,0.0,0,1.0,1.0,0.0,3.0,0.0,0.0,13.0020777,77.6111882,0.5,0.5,0.0,0.0,0.0,3.836083032789116,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.5,-0.75
R.T. Nagar,4,16,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,1.75,1.75
R.T. Nagar,4,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,4,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,GENERAL,2,0.5076230076230076,1.0,1736,0.0,0.0
R.T. Nagar,5,0,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,0.0,1.0,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,1.0,1.0
R.T. Nagar,5,1,4.5,1,0,0,1,1.0,0,1.0,1.0,1.0,12.0,0.0,0.0,13.0006373,77.5995805,0.0,0.0,1.0,1.0,0.0,3.273586152968303,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,5.5,1.0
R.T. Nagar,5,2,2.5,4,3,0,0,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,13.019203675,77.58699335,0.75,0.0,0.0,0.0,0.0,5.35706308692426,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,5.5,3.0
R.T. Nagar,5,3,17.75,16,0,5,0,0.0,0,1.1875,1.1875,1.0,3.0,0.0,0.0,13.0227893625,77.591165025,0.0,0.3125,0.0,0.0,0.0,5.704151335820911,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,22.875,5.125
R.T. Nagar,5,4,13.0,16,5,4,0,7.0,0,1.0625,1.0625,1.0,1.5,0.0,1.0,13.019888975,77.58975526875,0.3125,0.25,0.0,0.4375,0.0,5.395085215251839,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,28.75,15.75
R.T. Nagar,5,5,3.5,5,2,2,0,2.0,0,1.0,1.0,1.0,2.0,0.0,0.0,13.02180906,77.58925698,0.4,0.4,0.0,0.4,0.0,5.612925258099827,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,12.125,8.625
R.T. Nagar,5,6,9.0,17,16,0,0,14.0,0,1.1176470588235294,1.1176470588235294,1.0,12.0,0.0,0.0,13.023979705882354,77.58928015882353,0.9411764705882353,0.0,0.0,0.8235294117647058,0.0,5.852807759248842,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,8.75,-0.25
R.T. Nagar,5,7,10.0,14,8,0,0,13.0,0,1.0,1.0,1.0,12.0,0.0,0.0,13.024399592857142,77.58898955714287,0.5714285714285714,0.0,0.0,0.9285714285714286,0.0,5.902431287125953,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,22.125,12.125
R.T. Nagar,5,8,14.5,23,17,0,0,21.0,0,1.0869565217391304,1.0869565217391304,1.0,12.0,0.0,0.0,13.021269291304348,77.59182006521739,0.7391304347826086,0.0,0.0,0.9130434782608695,0.0,5.53118000575143,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,GENERAL,2,0.5076230076230076,1.0,1736,17.875,3.375
